,Unnamed: 0.1,Unnamed: 0_x,.ID.,nbIterTraces,nbGranular,mu,lambda,nbElite,nbClose,nbIterPenaltyManagement,targetFeasible,penaltyIncrease,penaltyDecrease,.PARENT.,name,Unnamed: 0_y,hiper_parameter_agg,conj_clientes,instancia
51,2,23.0,7.333333333333333,7,700,18,26,33,6,7,133,0.3,1.2666666666666666,7.333333333333333,K3C18J3,51,K3C18J3,K3E1C18J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n275-k28.vrp
52,2,23.0,7.333333333333333,7,700,18,26,33,6,7,133,0.3,1.2666666666666666,7.333333333333333,K3C18J3,52,K3C18J3,K3E1C18J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n856-k95.vrp
53,2,23.0,7.333333333333333,7,700,18,26,33,6,7,133,0.3,1.2666666666666666,7.333333333333333,K3C18J3,53,K3C18J3,K3E1C18J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n303-k21.vrp
54,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,54,K3C15J3,K3E3C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n895-k37.vrp
55,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,55,K3C15J3,K3E3C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n153-k22.vrp
56,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,56,K3C15J3,K3E3C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n106-k14.vrp
57,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,57,K3C15J3,K3E3C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n280-k17.vrp
58,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,58,K3C15J3,K3E3C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n120-k6.vrp
59,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,59,K3C15J3,K3E3C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n401-k29.vrp
60,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,60,K3C15J3,K3E3C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/CMT9.vrp
61,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,61,K3C15J3,K3E3C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n223-k34.vrp
62,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,62,K3C15J3,K3E3C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n200-k36.vrp
63,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,63,K3C15J3,K3E3C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n957-k87.vrp
64,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,64,K3C15J3,K3E3C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n237-k14.vrp
65,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,65,K3C15J3,K3E3C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n1001-k43.vrp
66,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,66,K3C15J3,K3E3C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n129-k18.vrp
67,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,67,K3C15J3,K3E3C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/Golden_18.vrp
68,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,68,K3C15J3,K3E3C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n548-k50.vrp
69,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,69,K3C15J3,K3E2C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n749-k98.vrp
70,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,70,K3C15J3,K3E2C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n270-k35.vrp
71,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,71,K3C15J3,K3E2C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n701-k44.vrp
72,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,72,K3C15J3,K3E2C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n766-k71.vrp
73,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,73,K3C15J3,K3E2C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n599-k92.vrp
74,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,74,K3C15J3,K3E2C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n411-k19.vrp
75,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,75,K3C15J3,K3E2C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/CMT13.vrp
76,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,76,K3C15J3,K3E2C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n228-k23.vrp
77,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,77,K3C15J3,K3E2C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/Golden_10.vrp
78,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,78,K3C15J3,K3E2C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/Golden_20.vrp
79,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,79,K3C15J3,K3E2C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n670-k130.vrp
80,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,80,K3C15J3,K3E2C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n308-k13.vrp
81,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,81,K3C15J3,K3E2C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n513-k21.vrp
82,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,82,K3C15J3,K3E2C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n294-k50.vrp
83,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,83,K3C15J3,K3E2C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/CMT3.vrp
84,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,84,K3C15J3,K3E1C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n143-k7.vrp
85,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,85,K3C15J3,K3E1C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n214-k11.vrp
86,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,86,K3C15J3,K3E1C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n186-k15.vrp
87,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,87,K3C15J3,K3E1C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n524-k153.vrp
88,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,88,K3C15J3,K3E1C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/Golden_3.vrp
89,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,89,K3C15J3,K3E1C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n110-k13.vrp
90,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,90,K3C15J3,K3E1C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n139-k10.vrp
91,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,91,K3C15J3,K3E1C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/CMT2.vrp
92,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,92,K3C15J3,K3E1C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/CMT14.vrp
93,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,93,K3C15J3,K3E1C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/Golden_5.vrp
94,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,94,K3C15J3,K3E1C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/Golden_13.vrp
95,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,95,K3C15J3,K3E1C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n125-k30.vrp
96,1,32.333333333333336,4.666666666666667,4,500,15,23,20,7,4,133,0.3666666666666667,1.3333333333333333,4.666666666666667,K3C15J3,96,K3C15J3,K3E1C15J3,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n359-k29.vrp
