,Unnamed: 0.1,Unnamed: 0_x,.ID.,nbIterTraces,nbGranular,mu,lambda,nbElite,nbClose,nbIterPenaltyManagement,targetFeasible,penaltyIncrease,penaltyDecrease,.PARENT.,name,Unnamed: 0_y,hiper_parameter_agg,conj_clientes,instancia
19,2,22.333333333333332,2.0,2,333,21,23,20,4,2,100,0.3,1.2,2.0,K3C18J2,19,K3C18J2,K3E3C18J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n195-k51.vrp
20,2,22.333333333333332,2.0,2,333,21,23,20,4,2,100,0.3,1.2,2.0,K3C18J2,20,K3C18J2,K3E3C18J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/CMT10.vrp
21,2,22.333333333333332,2.0,2,333,21,23,20,4,2,100,0.3,1.2,2.0,K3C18J2,21,K3C18J2,K3E3C18J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n561-k42.vrp
22,2,22.333333333333332,2.0,2,333,21,23,20,4,2,100,0.3,1.2,2.0,K3C18J2,22,K3C18J2,K3E3C18J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n627-k43.vrp
23,2,22.333333333333332,2.0,2,333,21,23,20,4,2,100,0.3,1.2,2.0,K3C18J2,23,K3C18J2,K3E3C18J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n429-k61.vrp
24,2,22.333333333333332,2.0,2,333,21,23,20,4,2,100,0.3,1.2,2.0,K3C18J2,24,K3C18J2,K3E3C18J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n876-k59.vrp
25,2,22.333333333333332,2.0,2,333,21,23,20,4,2,100,0.3,1.2,2.0,K3C18J2,25,K3C18J2,K3E3C18J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/Golden_6.vrp
26,2,22.333333333333332,2.0,2,333,21,23,20,4,2,100,0.3,1.2,2.0,K3C18J2,26,K3C18J2,K3E3C18J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n190-k8.vrp
27,2,22.333333333333332,2.0,2,333,21,23,20,4,2,100,0.3,1.2,2.0,K3C18J2,27,K3C18J2,K3E3C18J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/Golden_3.vrp
28,2,22.333333333333332,2.0,2,333,21,23,20,4,2,100,0.3,1.2,2.0,K3C18J2,28,K3C18J2,K3E3C18J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n176-k26.vrp
29,2,22.333333333333332,2.0,2,333,21,23,20,4,2,100,0.3,1.2,2.0,K3C18J2,29,K3C18J2,K3E3C18J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n139-k10.vrp
30,2,22.333333333333332,2.0,2,333,21,23,20,4,2,100,0.3,1.2,2.0,K3C18J2,30,K3C18J2,K3E3C18J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n393-k38.vrp
31,2,22.333333333333332,2.0,2,333,21,23,20,4,2,100,0.3,1.2,2.0,K3C18J2,31,K3C18J2,K3E3C18J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n1001-k43.vrp
32,2,22.333333333333332,2.0,2,333,21,23,20,4,2,100,0.3,1.2,2.0,K3C18J2,32,K3C18J2,K3E3C18J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n331-k15.vrp
33,2,22.333333333333332,2.0,2,333,21,23,20,4,2,100,0.3,1.2,2.0,K3C18J2,33,K3C18J2,K3E3C18J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n670-k130.vrp
34,2,22.333333333333332,2.0,2,333,21,23,20,4,2,100,0.3,1.2,2.0,K3C18J2,34,K3C18J2,K3E3C18J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n655-k131.vrp
35,2,22.333333333333332,2.0,2,333,21,23,20,4,2,100,0.3,1.2,2.0,K3C18J2,35,K3C18J2,K3E3C18J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n701-k44.vrp
36,2,22.333333333333332,2.0,2,333,21,23,20,4,2,100,0.3,1.2,2.0,K3C18J2,36,K3C18J2,K3E1C18J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/Golden_4.vrp
37,2,22.333333333333332,2.0,2,333,21,23,20,4,2,100,0.3,1.2,2.0,K3C18J2,37,K3C18J2,K3E1C18J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n336-k84.vrp
38,2,22.333333333333332,2.0,2,333,21,23,20,4,2,100,0.3,1.2,2.0,K3C18J2,38,K3C18J2,K3E1C18J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n459-k26.vrp
39,2,22.333333333333332,2.0,2,333,21,23,20,4,2,100,0.3,1.2,2.0,K3C18J2,39,K3C18J2,K3E1C18J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/Golden_2.vrp
40,2,22.333333333333332,2.0,2,333,21,23,20,4,2,100,0.3,1.2,2.0,K3C18J2,40,K3C18J2,K3E1C18J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n384-k52.vrp
41,2,22.333333333333332,2.0,2,333,21,23,20,4,2,100,0.3,1.2,2.0,K3C18J2,41,K3C18J2,K3E1C18J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/CMT14.vrp
42,2,22.333333333333332,2.0,2,333,21,23,20,4,2,100,0.3,1.2,2.0,K3C18J2,42,K3C18J2,K3E1C18J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n308-k13.vrp
43,2,22.333333333333332,2.0,2,333,21,23,20,4,2,100,0.3,1.2,2.0,K3C18J2,43,K3C18J2,K3E1C18J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n801-k40.vrp
44,2,22.333333333333332,2.0,2,333,21,23,20,4,2,100,0.3,1.2,2.0,K3C18J2,44,K3C18J2,K3E1C18J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n186-k15.vrp
45,2,22.333333333333332,2.0,2,333,21,23,20,4,2,100,0.3,1.2,2.0,K3C18J2,45,K3C18J2,K3E1C18J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n766-k71.vrp
46,2,22.333333333333332,2.0,2,333,21,23,20,4,2,100,0.3,1.2,2.0,K3C18J2,46,K3C18J2,K3E1C18J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n125-k30.vrp
47,2,22.333333333333332,2.0,2,333,21,23,20,4,2,100,0.3,1.2,2.0,K3C18J2,47,K3C18J2,K3E1C18J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n148-k46.vrp
48,2,22.333333333333332,2.0,2,333,21,23,20,4,2,100,0.3,1.2,2.0,K3C18J2,48,K3C18J2,K3E1C18J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n783-k48.vrp
49,2,22.333333333333332,2.0,2,333,21,23,20,4,2,100,0.3,1.2,2.0,K3C18J2,49,K3C18J2,K3E1C18J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n228-k23.vrp
50,2,22.333333333333332,2.0,2,333,21,23,20,4,2,100,0.3,1.2,2.0,K3C18J2,50,K3C18J2,K3E1C18J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n275-k28.vrp
51,2,22.333333333333332,2.0,2,333,21,23,20,4,2,100,0.3,1.2,2.0,K3C18J2,51,K3C18J2,K3E1C18J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/Golden_9.vrp
52,2,22.333333333333332,2.0,2,333,21,23,20,4,2,100,0.3,1.2,2.0,K3C18J2,52,K3C18J2,K3E1C18J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n491-k59.vrp
53,2,22.333333333333332,2.0,2,333,21,23,20,4,2,100,0.3,1.2,2.0,K3C18J2,53,K3C18J2,K3E1C18J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/Golden_12.vrp
54,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,54,K3C15J2,K3E3C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n376-k94.vrp
55,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,55,K3C15J2,K3E3C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n957-k87.vrp
56,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,56,K3C15J2,K3E3C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n420-k130.vrp
57,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,57,K3C15J2,K3E3C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/CMT3.vrp
58,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,58,K3C15J2,K3E3C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n359-k29.vrp
59,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,59,K3C15J2,K3E3C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n322-k28.vrp
60,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,60,K3C15J2,K3E3C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n139-k10.vrp
61,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,61,K3C15J2,K3E3C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n308-k13.vrp
62,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,62,K3C15J2,K3E3C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n979-k58.vrp
63,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,63,K3C15J2,K3E3C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n129-k18.vrp
64,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,64,K3C15J2,K3E3C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n469-k138.vrp
65,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,65,K3C15J2,K3E3C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/Golden_17.vrp
66,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,66,K3C15J2,K3E3C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n393-k38.vrp
67,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,67,K3C15J2,K3E3C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n298-k31.vrp
68,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,68,K3C15J2,K3E3C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n251-k28.vrp
69,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,69,K3C15J2,K3E2C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n449-k29.vrp
70,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,70,K3C15J2,K3E2C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/Golden_14.vrp
71,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,71,K3C15J2,K3E2C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n480-k70.vrp
72,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,72,K3C15J2,K3E2C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n801-k40.vrp
73,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,73,K3C15J2,K3E2C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n148-k46.vrp
74,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,74,K3C15J2,K3E2C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/CMT10.vrp
75,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,75,K3C15J2,K3E2C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n284-k15.vrp
76,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,76,K3C15J2,K3E2C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n162-k11.vrp
77,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,77,K3C15J2,K3E2C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n411-k19.vrp
78,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,78,K3C15J2,K3E2C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/Golden_16.vrp
79,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,79,K3C15J2,K3E2C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n367-k17.vrp
80,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,80,K3C15J2,K3E2C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n819-k171.vrp
81,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,81,K3C15J2,K3E2C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n200-k36.vrp
82,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,82,K3C15J2,K3E2C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n176-k26.vrp
83,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,83,K3C15J2,K3E2C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n936-k151.vrp
84,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,84,K3C15J2,K3E1C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/Golden_5.vrp
85,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,85,K3C15J2,K3E1C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n439-k37.vrp
86,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,86,K3C15J2,K3E1C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n536-k96.vrp
87,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,87,K3C15J2,K3E1C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n106-k14.vrp
88,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,88,K3C15J2,K3E1C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n331-k15.vrp
89,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,89,K3C15J2,K3E1C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n143-k7.vrp
90,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,90,K3C15J2,K3E1C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n204-k19.vrp
91,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,91,K3C15J2,K3E1C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n701-k44.vrp
92,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,92,K3C15J2,K3E1C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/CMT13.vrp
93,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,93,K3C15J2,K3E1C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n401-k29.vrp
94,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,94,K3C15J2,K3E1C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n895-k37.vrp
95,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,95,K3C15J2,K3E1C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n613-k62.vrp
96,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,96,K3C15J2,K3E1C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n233-k16.vrp
97,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,97,K3C15J2,K3E1C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/X-n916-k207.vrp
98,1,31.666666666666668,2.6666666666666665,2,500,18,26,20,7,2,100,0.2666666666666666,1.3666666666666665,2.6666666666666665,K3C15J2,98,K3C15J2,K3E1C15J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/Golden_8.vrp
99,3,19.4,7.8,7,580,22,23,36,6,7,90,0.2599999999999999,1.3199999999999998,7.8,K5C10J2,99,K5C10J2,K5E1C10J2,/Users/jvmaues/Documents/Estudos/Mestrado/optimization/HGS-CVRP/Instances/CVRP/Golden_3.vrp
